店铺名称,店铺具体地址,店铺具体坐标.纬度,店铺具体坐标.经度,店铺所在地区,店铺所在城市,店铺所在省份,店铺类别
哪儿充充电站(银湖苑站),金银湖街道汀香北路银湖苑小区门口,30.657432,114.219022,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
依威能源汽车充电站(美联奥林匹克花园二期A区),奥园东路美联奥林匹克花园二期A区,30.652709,114.238723,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
蔚来能源汽车充电站(蔚来超充站武汉金银潭永旺),,30.64995,114.235677,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
惠众便民公共自助洗车站(永旺站),奥园东路花鸟市场旁,30.65087,114.240526,东西湖区,武汉市,湖北省,汽车服务;洗车场;洗车场
途虎养车工场店(武汉环湖路店),环湖路73号附19号,30.660451,114.21557,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
途虎养车工场店(武汉马池路店),马池路银湖九号,30.64954,114.219429,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
德国马牌轮胎(极速汽车服务中心),环湖路升华现代城C1栋,30.655586,114.215131,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护|汽车服务;洗车场;洗车场|汽车维修;汽车综合维修;汽车综合维修
哪儿充汽车充电站,金银潭地铁站A出口旁停车场内,30.651609,114.242301,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
武汉捌零人汽车服务有限公司,金银湖环一路水印桃源15栋,30.665642,114.21719,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
一洗来洗车金银潭洗车站,金银潭大道与康居五路交叉口西北120米,30.651543,114.242645,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
海源轮胎,水印桃源南门东70米,30.665583,114.216591,东西湖区,武汉市,湖北省,汽车服务;汽车配件销售;汽车配件销售
旺驾10元洗车(升华现代城店),德马名车旁,30.653904,114.215089,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
自助洗车,环湖一路水印桃源南门十四栋65号附31号,30.665528,114.216443,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
米其林轮胎(环湖一路店),水印桃源南门旁,30.665431,114.216098,东西湖区,武汉市,湖北省,汽车服务;汽车配件销售;汽车配件销售
哪儿充充电站(金银潭站),金银潭大道与康居五路交叉口西北20米,30.650812,114.243087,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
汽车充电站(快象·金银潭),将军路街道新形驾校金银潭训练基地武汉市常青第一中学,30.650834,114.243137,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
武汉机场高速充电站,车场南路机场二通道桥下,30.656278,114.245581,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
金宇汽车美容养护中心,将军路街姑李路425号梧桐树工薪小区门口,30.65272,114.246503,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
哪儿充汽车充电站(学府北路新康苑站),学府北路新康苑17栋旁,30.647004,114.242297,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
百援汽车美容维修,常青花园二十五村东北门旁,30.643667,114.236973,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
依威能源汽车充电站(凯旋名居),姑李公路与S19机场二高速交叉口东150米凯旋名居,30.653888,114.247707,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
天猫养车(常青花园店),康居三路58-60号,30.643415,114.237386,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护|汽车服务;洗车场;洗车场|汽车维修;汽车维修;汽车维修
国家电网汽车充电站(湖北省武汉市东西湖区凯旋名居),金银潭大道7号,30.653903,114.247741,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
哪儿充汽车充电站(常青花园15村1站),学府北路常青花园15村33栋旁,30.642924,114.235366,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
倍耐力轮胎,康居三路与康居三路一巷交叉口西40米,30.64324,114.237719,东西湖区,武汉市,湖北省,汽车服务;汽车配件销售;汽车配件销售
途虎养车认证店(武汉常青花园店),金苑西南门西50米,30.64319,114.237804,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
千元战神二手车,车场南路,30.657597,114.249234,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
国家电网汽车充电站(湖北省武汉市东西湖区凯旋名居公共充电站),姑李路与S19机场二高速入口交叉口东北100米,30.652884,114.248341,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
哪儿充汽车充电站(常青花园13村站),学府北路香樟三路一街路口常青花园13村旁,30.641123,114.234681,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
非洗不可24小时智能自助洗车(常青花园13村店),香樟三路二街6-附3号,30.640781,114.233378,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
长城润滑油,姑李路228号,30.650475,114.248486,东西湖区,武汉市,湖北省,购物服务;专卖店;专营店|汽车服务;汽车服务相关;汽车服务相关
鼎升汽车俱乐部,青青佳园地下停车场负一楼B区,30.652374,114.249986,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
一嗨租车(常青花园店),常青花园六小区康居六路14号,30.648832,114.248275,东西湖区,武汉市,湖北省,汽车服务;汽车租赁;汽车租赁
国家电网汽车充电站(湖北省武汉市东西湖区公园环路中心公园充电站),公园环路中心公园篮球场停车场内,30.641645,114.239265,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
宝之汇汽车服务,常青花园新区街道康居六路14号附16号,30.648855,114.248359,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
哪儿充汽车充电站(常青花园24村站),公园环路常青花园24村,30.641345,114.238778,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
嘉实多护车保养站,机场二通道荣昌花园(姑李公路),30.64909,114.249725,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
固特异轮胎(将军一路店),将军新村3期西南门旁,30.652982,114.252216,东西湖区,武汉市,湖北省,汽车服务;汽车配件销售;汽车配件销售
大陈汽车服务中心,将军二路颐和家园2栋(常青城地铁站B口步行380米),30.656505,114.253467,东西湖区,武汉市,湖北省,汽车维修;汽车维修;汽车维修|汽车服务;汽车服务相关;汽车服务相关
武汉西林吊车叉车,环湖三路武汉奥林匹克花园,30.671046,114.210625,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
武汉市智兴诚起重吊车出租,将军路,30.654375,114.253264,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
依路行汽车美容养护中心,常青花园武商量贩地下车库洗车店C区,30.639469,114.240348,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
哪儿充汽车充电站(常青花园8村站),学府南路(轻工大学地铁站A口步行310米),30.637608,114.234387,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
芙丽养护中心,常青花园中路与公园环路交叉口东北140米,30.642264,114.246025,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
曼芙丽,常青花园中路563号,30.642231,114.246001,东西湖区,武汉市,湖北省,汽车服务;洗车场;洗车场
途虎养车工场店(武汉常青花园店),常青花园中路常青壹号102楼6-78门面,30.643044,114.24764,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
武汉市明伟华汽车服务公司,常青花园二分之一小区地下车库249A,30.638418,114.23958,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
德科,姑李路与将军路交叉口东南80米,30.646189,114.25066,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
东西湖鑫天地汽车美容经营部,内环路与平安巷交叉口南100米,30.637518,114.238166,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
万鑫汽修,将军一路(姑李路社区服务站旁),30.647296,114.255117,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护|汽车维修;汽车维修;汽车维修
百世德,翠林居西南门西北90米,30.647517,114.255625,东西湖区,武汉市,湖北省,汽车服务;汽车配件销售;汽车配件销售
德国马牌,将军一路60号,30.647496,114.25564,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护|汽车服务;洗车场;洗车场|汽车维修;汽车维修;汽车维修
武汉MINT豪车租赁,姑李路与常青花园中路交叉口东140米,30.643537,114.253929,东西湖区,武汉市,湖北省,汽车服务;汽车租赁;汽车租赁
武汉焱森迈凯伦售后中心,姑李路86号迈凯伦湖北指定专修超跑维修养护豪车租赁二手车交易,30.643501,114.2539,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
MINT CLUB超跑俱乐部,姑李路与常青花园中路交叉口东140米,30.643484,114.25393,东西湖区,武汉市,湖北省,汽车服务;汽车俱乐部;汽车俱乐部
维修保养汽车美容轮胎电瓶,丽景东路与秋涛路交叉口北160米,30.633116,114.223939,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
至诚天美汽车服务中心,金南一路5号附24(园博园北地铁站F口步行220米),30.63305,114.224121,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
武汉鑫康正汽车体验中心,武汉骏思达机动车检测站南侧180米,30.654688,114.259436,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
御霖汽车美容,金南一路5附24号(园博园北地铁站E口步行180米),30.632969,114.224086,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
哪儿充汽车充电站(常青花园10小区2站),公园南路靠近康居一路路口轻工大学对面,30.637369,114.247347,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
九顺汽车服务中心,银花街214号,30.654465,114.259552,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
黄陂汽修汽配服务中心,银花街214号附近,30.654423,114.259674,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
XPEL一诺汽车生活馆,将军四路9号,30.657069,114.260015,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护|汽车服务;洗车场;洗车场
智慧城市便民自助洗车站,环湖路辅路与环湖五路交叉口东北80米,30.670131,114.202403,东西湖区,武汉市,湖北省,汽车服务;洗车场;洗车场
哪儿充汽车充电站(常青花园27村站),学府南路花园27村前,30.633271,114.238104,东西湖区,武汉市,湖北省,汽车服务;充电站;充电站
非洗不可24小时自助洗车(十小区店),学府东路常青花园十小区,30.638844,114.250261,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
邓禄普轮胎,常青花园公园南路武汉轻工大学对面,30.637036,114.247682,东西湖区,武汉市,湖北省,汽车服务;汽车配件销售;汽车配件销售
快速洗车,银花街与将军四路交叉口西南240米,30.654659,114.260162,东西湖区,武汉市,湖北省,汽车服务;洗车场;洗车场
河马自助洗车(中部慧谷店),环湖五路与环湖路辅路交叉口北80米,30.670296,114.201998,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
武汉SSC超跑俱乐部,华星晨龙城路8号楼10-11号,30.642787,114.254696,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
豪艺汽车工场(金银湖店),金南一路189号(园博园北地铁站F口步行340米),30.632071,114.22471,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
智车联,丽景东路与秋涛路交叉口东北60米,30.632017,114.224785,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
玩酷靓仔汽车美容,金银湖环湖五路中部慧谷1栋Z1,30.670657,114.201941,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
靓车洁汽车美容服务中心,金银湖环湖四路中部慧1期B区商3-14号,30.674296,114.20445,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
天猫养车(姑李路店),姑李路与康居一路交界处愿景时代小区内,30.641053,114.253504,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护|汽车服务;洗车场;洗车场|汽车维修;汽车维修;汽车维修
天天贴膜汽车美容店,愿景时代2栋,30.640955,114.25341,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
鑫众驰汽车养护中心,将军四路9号,30.65764,114.260929,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
美博辰汽车俱乐部,金银湖街道环湖五路57号附6附7号附8号,30.671435,114.202064,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
宝捷汽车服务中心,银花街209号,30.655431,114.260967,东西湖区,武汉市,湖北省,汽车服务;汽车养护/装饰;汽车养护
车行天下汽车服务(中部慧谷店),环湖四路中部慧谷二期商4,30.675299,114.204943,东西湖区,武汉市,湖北省,汽车服务;汽车服务相关;汽车服务相关
洗车人家凯撒香车会所,财富兴园·中部慧谷1期A区西门旁,30.671623,114.202026,东西湖区,武汉市,湖北省,汽车服务;洗车场;洗车场|汽车服务;汽车养护/装饰;汽车养护
鑫奥汽车部落修理厂,将军路26号鑫奥汽车部落,30.657813,114.2613,东西湖区,武汉市,湖北省,汽车服务;汽车救援;汽车救援
